"","start1","end1","name1","start2","end2","name2"
"1872",39847997,39848087,"IAPEz-int",39848100,39848133,"IAPLTR2a"
"1873",39848007,39848087,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1874",39848163,39848201,"IAPLTR2a",39847693,39847728,"IAPEz-int"
"1875",39848182,39848201,"IAPLTR2a",39847340,39847422,"IAPEz-int"
"1876",39848006,39848086,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1877",39848014,39848094,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1878",39848008,39848088,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1879",39848007,39848087,"IAPEz-int",39848112,39848201,"IAPLTR2a"
"1880",39848182,39848201,"IAPLTR2a",39847792,39847916,"IAPEz-int"
"1881",39848182,39848201,"IAPLTR2a",39847809,39847907,"IAPEz-int"
"1882",39848182,39848201,"IAPLTR2a",39847643,39847741,"IAPEz-int"
"1883",39847997,39848077,"IAPEz-int",39848107,39848195,"IAPLTR2a"
"1884",39848006,39848086,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1885",39848182,39848201,"IAPLTR2a",39847829,39847927,"IAPEz-int"
"1886",39847991,39848071,"IAPEz-int",39848109,39848197,"IAPLTR2a"
"1887",39848152,39848199,"IAPLTR2a",39847255,39847332,"IAPEz-int"
"1888",39848182,39848201,"IAPLTR2a",39847864,39847962,"IAPEz-int"
"1889",39847992,39848072,"IAPEz-int",39848108,39848196,"IAPLTR2a"
"1890",39848116,39848150,"IAPLTR2a",39848023,39848077,"IAPEz-int"
"1891",39848154,39848201,"IAPLTR2a",39847382,39847425,"IAPEz-int"
"1892",39848182,39848201,"IAPLTR2a",39847821,39847843,"IAPEz-int"
"1893",39847988,39848068,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"1894",39847992,39848072,"IAPEz-int",39848108,39848196,"IAPLTR2a"
"1895",39848009,39848089,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1896",39848141,39848199,"IAPLTR2a",39847517,39847582,"IAPEz-int"
"1897",39848122,39848158,"IAPLTR2a",39847659,39847753,"IAPEz-int"
"1898",39848182,39848201,"IAPLTR2a",3201492,3201568,"IAPEz-int"
"1899",39847997,39848077,"IAPEz-int",39848105,39848193,"IAPLTR2a"
"1900",39848007,39848087,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1901",39847986,39848066,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1902",39848118,39848196,"IAPLTR2a",39847496,39847579,"IAPEz-int"
"1903",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1904",39847991,39848071,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1905",39848182,39848201,"IAPLTR2a",39847717,39847844,"IAPEz-int"
"1906",39847988,39848068,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1907",39847988,39848068,"IAPEz-int",39848111,39848199,"IAPLTR2a"
"1908",39847999,39848079,"IAPEz-int",39848112,39848200,"IAPLTR2a"
"1909",39848133,39848158,"IAPLTR2a",39846352,39846425,"IAPEz-int"
"1910",39848117,39848197,"IAPLTR2a",39847935,39848023,"IAPEz-int"
"1911",39848119,39848165,"IAPLTR2a",39847517,39847561,"IAPEz-int"
"1912",39848119,39848165,"IAPLTR2a",39847956,39847996,"IAPEz-int"
"1913",39848009,39848089,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1914",39848009,39848089,"IAPEz-int",39848109,39848197,"IAPLTR2a"
"1915",39847992,39848072,"IAPEz-int",39848102,39848190,"IAPLTR2a"
"1916",39848143,39848201,"IAPLTR2a",39847915,39847957,"IAPEz-int"
"1917",39848160,39848201,"IAPLTR2a",39847937,39848032,"IAPEz-int"
"1918",39847988,39848068,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1919",39848121,39848201,"IAPLTR2a",39847472,39847512,"IAPEz-int"
"1920",39847988,39848068,"IAPEz-int",39848110,39848198,"IAPLTR2a"
"1921",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1922",39848105,39848201,"IAPLTR2a",39847517,39847545,"IAPEz-int"
"1923",39847988,39848068,"IAPEz-int",39848099,39848187,"IAPLTR2a"
"1924",39847988,39848068,"IAPEz-int",39848111,39848199,"IAPLTR2a"
"1925",39848008,39848088,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1926",39848182,39848201,"IAPLTR2a",39847660,39847764,"IAPEz-int"
"1927",39848116,39848169,"IAPLTR2a",39847665,39847712,"IAPEz-int"
"1928",39848105,39848195,"IAPLTR2a",39847958,39848041,"IAPEz-int"
"1929",39848143,39848197,"IAPLTR2a",3201492,3201534,"IAPEz-int"
"1930",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1931",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1932",39848152,39848201,"IAPLTR2a",39847762,39847832,"IAPEz-int"
"1933",31777869,31777949,"IAPEz-int",31777970,31778058,"IAPLTR2a"
"1934",39848163,39848201,"IAPLTR2a",39847884,39847982,"IAPEz-int"
"1935",39848115,39848195,"IAPLTR2a",39847806,39847894,"IAPEz-int"
"1936",39848155,39848201,"IAPLTR2a",39847994,39848092,"IAPEz-int"
"1937",39848182,39848201,"IAPLTR2a",39847681,39847779,"IAPEz-int"
"1938",39848182,39848201,"IAPLTR2a",39847903,39848002,"IAPEz-int"
"1939",39848152,39848201,"IAPLTR2a",39847522,39847550,"IAPEz-int"
"1940",39848182,39848201,"IAPLTR2a",39847932,39847981,"IAPEz-int"
"1941",39848009,39848089,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1942",39848007,39848087,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1943",39847988,39848068,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"1944",39848182,39848201,"IAPLTR2a",39847891,39847989,"IAPEz-int"
"1945",39848182,39848201,"IAPLTR2a",39847320,39847418,"IAPEz-int"
"1946",39848155,39848201,"IAPLTR2a",39847896,39847994,"IAPEz-int"
"1947",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1948",39848152,39848200,"IAPLTR2a",39847693,39847736,"IAPEz-int"
"1949",39848007,39848087,"IAPEz-int",39848109,39848197,"IAPLTR2a"
"1950",39848182,39848201,"IAPLTR2a",39847794,39847924,"IAPEz-int"
"1951",39848140,39848165,"IAPLTR2a",39846917,39847001,"IAPEz-int"
"1952",39847996,39848076,"IAPEz-int",39848112,39848201,"IAPLTR2a"
"1953",39848009,39848089,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1954",39848153,39848198,"IAPLTR2a",39847926,39847975,"IAPEz-int"
"1955",39848182,39848201,"IAPLTR2a",39847656,39847778,"IAPEz-int"
"1956",39848151,39848201,"IAPLTR2a",39847886,39847945,"IAPEz-int"
"1957",39847998,39848078,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1958",39847992,39848072,"IAPEz-int",39848114,39848202,"IAPLTR2a"
"1959",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1960",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1961",39847993,39848073,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1962",39848008,39848088,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"1963",39847993,39848073,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1964",39848007,39848087,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1965",39848121,39848201,"IAPLTR2a",39847697,39847785,"IAPEz-int"
"1966",39848162,39848201,"IAPLTR2a",39847340,39847398,"IAPEz-int"
"1967",39848122,39848158,"IAPLTR2a",39847659,39847753,"IAPEz-int"
"1968",39847999,39848079,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1969",39848182,39848201,"IAPLTR2a",39847882,39847980,"IAPEz-int"
"1970",39848128,39848201,"IAPLTR2a",39847546,39847577,"IAPEz-int"
"1971",39847995,39848075,"IAPEz-int",39848109,39848197,"IAPLTR2a"
"1972",39848163,39848201,"IAPLTR2a",39847859,39847957,"IAPEz-int"
"1973",39848113,39848201,"IAPLTR2a",39848034,39848069,"IAPEz-int"
"1974",39848182,39848201,"IAPLTR2a",39847952,39848050,"IAPEz-int"
"1975",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1976",39847978,39848058,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1977",39847978,39848058,"IAPEz-int",39848093,39848181,"IAPLTR2a"
"1978",39847988,39848068,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1979",39848168,39848201,"IAPLTR2a",39847894,39847909,"IAPEz-int"
"1980",39848008,39848088,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1981",39847994,39848074,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1982",39848182,39848201,"IAPLTR2a",39847853,39847951,"IAPEz-int"
"1983",39847992,39848072,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"1984",39848163,39848201,"IAPLTR2a",39846602,39846686,"IAPEz-int"
"1985",39847998,39848078,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1986",39848006,39848086,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"1987",39848143,39848168,"IAPLTR2a",39847796,39847857,"IAPEz-int"
"1988",39847989,39848069,"IAPEz-int",39848104,39848192,"IAPLTR2a"
"1989",39847992,39848072,"IAPEz-int",39848110,39848198,"IAPLTR2a"
"1990",39848001,39848081,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1991",39847997,39848077,"IAPEz-int",39848108,39848196,"IAPLTR2a"
"1992",39848152,39848201,"IAPLTR2a",39847936,39847962,"IAPEz-int"
"1993",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1994",39848099,39848189,"IAPLTR2a",39847737,39847820,"IAPEz-int"
"1995",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1996",39848182,39848198,"IAPLTR2a",39847897,39847997,"IAPEz-int"
"1997",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1998",39847999,39848079,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1999",39847998,39848078,"IAPEz-int",39848105,39848193,"IAPLTR2a"
"2000",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2001",39848154,39848197,"IAPLTR2a",39847834,39847932,"IAPEz-int"
"2002",39848010,39848090,"IAPEz-int",39848114,39848201,"IAPLTR2a"
"2003",39848140,39848199,"IAPLTR2a",39847852,39847919,"IAPEz-int"
"2004",39848007,39848087,"IAPEz-int",39848100,39848188,"IAPLTR2a"
"2005",39848007,39848087,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2006",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2007",39848009,39848089,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2008",39847988,39848068,"IAPEz-int",39848093,39848181,"IAPLTR2a"
"2009",39848182,39848201,"IAPLTR2a",39847914,39848015,"IAPEz-int"
"2010",39848012,39848092,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2011",39847983,39848063,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2012",39848164,39848198,"IAPLTR2a",39847887,39847985,"IAPEz-int"
"2013",39848183,39848201,"IAPLTR2a",39847647,39847724,"IAPEz-int"
"2014",39847992,39848072,"IAPEz-int",39848110,39848198,"IAPLTR2a"
"2015",39848163,39848201,"IAPLTR2a",39847447,39847519,"IAPEz-int"
"2016",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2017",39847992,39848072,"IAPEz-int",39848101,39848189,"IAPLTR2a"
"2018",39848131,39848166,"IAPLTR2a",39846706,39846777,"IAPEz-int"
"2019",39847978,39848058,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2020",39848011,39848091,"IAPEz-int",39848100,39848188,"IAPLTR2a"
"2021",39847999,39848079,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2022",39848182,39848201,"IAPLTR2a",39847914,39847995,"IAPEz-int"
"2023",39848005,39848085,"IAPEz-int",39848112,39848201,"IAPLTR2a"
"2024",39847999,39848079,"IAPEz-int",39848109,39848197,"IAPLTR2a"
"2025",39848008,39848088,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"2026",39847992,39848072,"IAPEz-int",39848104,39848192,"IAPLTR2a"
"2027",39848006,39848086,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2028",39848144,39848201,"IAPLTR2a",39847755,39847772,"IAPEz-int"
"2029",39847997,39848077,"IAPEz-int",39848112,39848200,"IAPLTR2a"
"2030",39848166,39848201,"IAPLTR2a",39847935,39848039,"IAPEz-int"
"2031",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2032",39848182,39848201,"IAPLTR2a",39847680,39847816,"IAPEz-int"
"2033",39848182,39848201,"IAPLTR2a",39847914,39848015,"IAPEz-int"
"2034",39848004,39848085,"IAPEz-int",39848114,39848202,"IAPLTR2a"
"2035",39847988,39848068,"IAPEz-int",39848093,39848181,"IAPLTR2a"
"2036",39848182,39848201,"IAPLTR2a",39847859,39847996,"IAPEz-int"
"2037",39847992,39848072,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"2038",39848182,39848201,"IAPLTR2a",39847714,39847785,"IAPEz-int"
"2039",39847993,39848073,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2040",39847995,39848075,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2041",39848006,39848086,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2042",39848121,39848201,"IAPLTR2a",39847765,39847786,"IAPEz-int"
"2043",39847995,39848075,"IAPEz-int",39848102,39848190,"IAPLTR2a"
"2044",39848125,39848173,"IAPLTR2a",39847833,39847931,"IAPEz-int"
"2045",39848006,39848086,"IAPEz-int",39848112,39848200,"IAPLTR2a"
"2046",39848007,39848087,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"2047",39847972,39848052,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2048",39848002,39848082,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2049",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2050",39848182,39848201,"IAPLTR2a",39847896,39847994,"IAPEz-int"
"2051",39848149,39848201,"IAPLTR2a",39847772,39847814,"IAPEz-int"
"2052",39848137,39848168,"IAPLTR2a",39847323,39847410,"IAPEz-int"
"2053",39848007,39848087,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2054",39848117,39848197,"IAPLTR2a",39847861,39847949,"IAPEz-int"
"2055",39848007,39848087,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2056",39848012,39848092,"IAPEz-int",39848112,39848200,"IAPLTR2a"
"2057",39848158,39848201,"IAPLTR2a",39847450,39847531,"IAPEz-int"
"2058",39848008,39848088,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"2059",39847995,39848075,"IAPEz-int",39848111,39848199,"IAPLTR2a"
"2060",39848122,39848158,"IAPLTR2a",39847658,39847753,"IAPEz-int"
"2061",39847988,39848068,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2062",39847997,39848077,"IAPEz-int",39848108,39848196,"IAPLTR2a"
"2063",39848155,39848201,"IAPLTR2a",39847793,39847897,"IAPEz-int"
"2064",39847999,39848079,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2065",39848119,39848158,"IAPLTR2a",39847796,39847894,"IAPEz-int"
"2066",39847993,39848073,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"2067",39848011,39848091,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"2068",39847981,39848062,"IAPEz-int",39848100,39848188,"IAPLTR2a"
"2069",39848117,39848197,"IAPLTR2a",3201504,3201559,"IAPEz-int"
"2070",39847988,39848078,"IAPEz-int",39848101,39848147,"IAPLTR2a"
"2071",39847957,39848037,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2072",39848182,39848200,"IAPLTR2a",3201472,3201527,"IAPEz-int"
"2073",39847989,39848069,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2074",39848007,39848087,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2075",39848008,39848088,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2076",39848153,39848201,"IAPLTR2a",39848021,39848057,"IAPEz-int"
"2077",39848182,39848201,"IAPLTR2a",39847444,39847538,"IAPEz-int"
"2078",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2079",39848001,39848081,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2080",39848008,39848088,"IAPEz-int",39848109,39848197,"IAPLTR2a"
"2081",39848008,39848088,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2082",39848143,39848201,"IAPLTR2a",39847668,39847686,"IAPEz-int"
"2083",39848112,39848201,"IAPLTR2a",39847722,39847776,"IAPEz-int"
"2084",39848121,39848201,"IAPLTR2a",39847992,39848012,"IAPEz-int"
"2085",39848121,39848155,"IAPLTR2a",39847531,39847605,"IAPEz-int"
"2086",39847988,39848068,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2087",39848182,39848201,"IAPLTR2a",39847833,39847931,"IAPEz-int"
"2088",39847992,39848072,"IAPEz-int",39848093,39848181,"IAPLTR2a"
"2089",39847997,39848077,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"2090",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2091",39847998,39848078,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2092",39847997,39848077,"IAPEz-int",39848105,39848193,"IAPLTR2a"
"2093",39848007,39848087,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2094",39848152,39848201,"IAPLTR2a",39847896,39848000,"IAPEz-int"
"2095",39848001,39848081,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2096",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2097",39847959,39848039,"IAPEz-int",39848104,39848192,"IAPLTR2a"
"2098",39848182,39848201,"IAPLTR2a",111493349111493552,111493442111493568,"IAPEz-int"
"2099",39848128,39848201,"IAPLTR2a",39847723,39847800,"IAPEz-int"
"2100",39848163,39848201,"IAPLTR2a",39847849,39847947,"IAPEz-int"
"2101",39848152,39848201,"IAPLTR2a",39847475,39847507,"IAPEz-int"
"2102",39848182,39848201,"IAPLTR2a",39847818,39847916,"IAPEz-int"
"2103",39848124,39848201,"IAPLTR2a",39847750,39847781,"IAPEz-int"
"2104",39848116,39848140,"IAPLTR2a",39847517,39847588,"IAPEz-int"
"2105",39848182,39848201,"IAPLTR2a",39847693,39847816,"IAPEz-int"
"2106",39848182,39848201,"IAPLTR2a",3201503,3201548,"IAPEz-int"
"2107",39847991,39848071,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2108",39848117,39848201,"IAPLTR2a",39847641,39847671,"IAPEz-int"
"2109",39848009,39848089,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2110",39848147,39848201,"IAPLTR2a",39847227,39847266,"IAPEz-int"
"2111",39848121,39848201,"IAPLTR2a",39847876,39847892,"IAPEz-int"
"2112",39847998,39848078,"IAPEz-int",39848112,39848200,"IAPLTR2a"
"2113",39848122,39848202,"IAPLTR2a",39847863,39847951,"IAPEz-int"
"2114",39848143,39848201,"IAPLTR2a",39847766,39847829,"IAPEz-int"
"2115",39848001,39848081,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2116",39847992,39848072,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"2117",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2118",39848163,39848201,"IAPLTR2a",39847974,39847997,"IAPEz-int"
"2119",39847988,39848068,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2120",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2121",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2122",39847997,39848077,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"2123",39847988,39848068,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"2124",39847992,39848072,"IAPEz-int",39848093,39848181,"IAPLTR2a"
"2125",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2126",39848008,39848088,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2127",39848161,39848201,"IAPLTR2a",3201457,3201555,"IAPEz-int"
"2128",39848140,39848201,"IAPLTR2a",39847517,39847550,"IAPEz-int"
"2129",39848009,39848089,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2130",39848152,39848170,"IAPLTR2a",39847822,39847958,"IAPEz-int"
"2131",39848014,39848094,"IAPEz-int",39848105,39848193,"IAPLTR2a"
"2132",39848182,39848201,"IAPLTR2a",39847433,39847531,"IAPEz-int"
"2133",39848097,39848180,"IAPLTR2a",39847979,39847999,"IAPEz-int"
"2134",39847988,39848068,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2135",39848122,39848158,"IAPLTR2a",39847659,39847753,"IAPEz-int"
"2136",39848182,39848201,"IAPLTR2a",39847959,39848014,"IAPEz-int"
"2137",39848140,39848201,"IAPLTR2a",39847693,39847783,"IAPEz-int"
"2138",39848121,39848199,"IAPLTR2a",39847704,39847802,"IAPEz-int"
"2139",39847989,39848069,"IAPEz-int",39848093,39848181,"IAPLTR2a"
"2140",39847992,39848072,"IAPEz-int",39848110,39848198,"IAPLTR2a"
"2141",39848119,39848199,"IAPLTR2a",39847953,39848041,"IAPEz-int"
"2142",39847992,39848072,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"2143",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2144",39848099,39848199,"IAPLTR2a",39847867,39847919,"IAPEz-int"
"2145",39847992,39848072,"IAPEz-int",39848093,39848181,"IAPLTR2a"
"2146",39848008,39848088,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2147",39847999,39848079,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2148",39847999,39848079,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2149",39848118,39848201,"IAPLTR2a",39847393,39847413,"IAPEz-int"
"2150",39847992,39848072,"IAPEz-int",39848105,39848193,"IAPLTR2a"
"2151",39848140,39848165,"IAPLTR2a",39847794,39847865,"IAPEz-int"
"2152",39848009,39848089,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2153",39848149,39848199,"IAPLTR2a",39847945,39848043,"IAPEz-int"
"2154",39848149,39848197,"IAPLTR2a",39847230,39847272,"IAPEz-int"
"2155",39847988,39848068,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2156",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2157",39847997,39848077,"IAPEz-int",39848108,39848196,"IAPLTR2a"
"2158",39847997,39848077,"IAPEz-int",39848112,39848200,"IAPLTR2a"
"2159",39847991,39848071,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2160",39847988,39848068,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"2161",39848007,39848087,"IAPEz-int",39848103,39848191,"IAPLTR2a"
"2162",39848182,39848201,"IAPLTR2a",39847796,39847868,"IAPEz-int"
"2163",39848182,39848201,"IAPLTR2a",39847982,39848093,"IAPEz-int"
"2164",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2165",39848182,39848201,"IAPLTR2a",3201474,3201572,"IAPEz-int"
"2166",39847988,39848068,"IAPEz-int",39848093,39848181,"IAPLTR2a"
"2167",39848121,39848168,"IAPLTR2a",39847796,39847832,"IAPEz-int"
"2168",39848182,39848201,"IAPLTR2a",39847452,39847550,"IAPEz-int"
"2169",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2170",39847997,39848077,"IAPEz-int",39848112,39848202,"IAPLTR2a"
"2171",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2172",39848009,39848089,"IAPEz-int",39848102,39848190,"IAPLTR2a"
"2173",39848012,39848092,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"2174",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2175",39847606,39847686,"IAPEz-int",39848110,39848200,"IAPLTR2a"
"2176",39847992,39848072,"IAPEz-int",39848093,39848181,"IAPLTR2a"
"2177",39848182,39848201,"IAPLTR2a",39847799,39847888,"IAPEz-int"
"2178",39848182,39848201,"IAPLTR2a",39847693,39847770,"IAPEz-int"
"2179",39848148,39848199,"IAPLTR2a",3201469,3201567,"IAPEz-int"
"2180",39848182,39848202,"IAPLTR2a",39847842,39847940,"IAPEz-int"
"2181",39848143,39848201,"IAPLTR2a",39847979,39848007,"IAPEz-int"
"2182",39848151,39848201,"IAPLTR2a",39847865,39847895,"IAPEz-int"
"2183",39848182,39848201,"IAPLTR2a",39847986,39848069,"IAPEz-int"
"2184",39848121,39848201,"IAPLTR2a",39847772,39847810,"IAPEz-int"
"2185",39847992,39848072,"IAPEz-int",39848105,39848193,"IAPLTR2a"
"2186",39847988,39848068,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2187",39848011,39848091,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2188",39847992,39848072,"IAPEz-int",39848093,39848181,"IAPLTR2a"
"2189",39847988,39848068,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"2190",39848134,39848200,"IAPLTR2a",39847388,39847419,"IAPEz-int"
"2191",39848143,39848201,"IAPLTR2a",39847977,39847997,"IAPEz-int"
"2192",39848182,39848198,"IAPLTR2a",39847686,39847793,"IAPEz-int"
"2193",39847988,39848068,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2194",39847997,39848077,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"2195",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2196",39848006,39848086,"IAPEz-int",39848105,39848193,"IAPLTR2a"
"2197",39847957,39848037,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2198",39848119,39848201,"IAPLTR2a",39847910,39847952,"IAPEz-int"
"2199",39847999,39848079,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2200",39847978,39848058,"IAPEz-int",39848093,39848181,"IAPLTR2a"
"2201",39848182,39848199,"IAPLTR2a",39847991,39848089,"IAPEz-int"
"2202",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2203",39848002,39848082,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"2204",39847977,39848057,"IAPEz-int",39848100,39848188,"IAPLTR2a"
