start1,end1,name1,start2,end2,name2
9309354393139448,9309359793139474,Ccdc158,9313951993148386,9313956393148430,Shroom3
123462069,123462173,Sacm1l,90395135,90395170,Ptprj
1.0306022710306381e+17,103060248103063870,1700023F06Rik,103058301103060080,103058313103060130,Fmnl1
118459143,118459231,Cntnap5a,70607860,70607928,A430084P05Rik
80339034,80339050,Zfyve26,99867851,99867984,Pam
107795743,107795826,Brdt,93888268,93888313,Pcdh9
24717632,24717712,Galntl5,38107504,38107592,Hdac3
49247022,49247060,Kcnip4,97192391,97192489,Lmod3
71895737,71895817,Polr1a,47788070,47788158,Zfp398
101409360,101409440,Brca1,57595906,57595994,Edc3
80042172,80042252,Lrrtm4,57595912,57596000,Edc3
70963743,70963833,Dlgap1,123462043,123462087,Sacm1l
2380333623806931,2380339823806949,Ccdc64b,23807006,23807094,Thoc6
28220644,28220724,Ptprk,42943110,42943198,Zbtb20
101040333,101040413,Cntnap1,51857290,51857378,Ppargc1a
43137407,43137469,Phactr1,34849082348512184e7,3484909834851275e8,Tnip2
123462015,123462095,Sacm1l,70963671,70963759,Dlgap1
153379659,153379749,BC046331,120579701,120579718,Lrrc45
5609270156094264,5609271056094271,Csrp3,28663168,28663291,Opcml
31119612,31119702,Slc7a14,136541387,136541422,Zbtb40
83849931,83849954,Eml4,28150927,28151038,Arhgef3
123461822,123461878,Sacm1l,16947093,16947191,Sae1
110256173110262060,110256220110262100,Scap,91059119,91059217,Ddb2
16783544,16783624,Csmd1,43691430,43691519,Tmem8b
72936981,72937063,Eif2c2,72925516,72925604,Chrac1
31063598,31063678,Wdr62,3106371931067094,3106372931067172,Thap8
55470161,55470266,Plcl1,122888934122890660,122888949122890660,Kif15
114852015,114852043,Ube3b,97190551,97190630,Ankdd1b
132220388,132220468,Eya3,118114794118115100,118114864118115120,Mrvi1
5525616455380780,5525621155380813,Dclk1,5538087055450966,5538088055451043,Nbea
45379164,45379243,Dcaf10,111256348,111256436,Zfhx3
73794865,73794924,Pcdh15,60615570,60615635,1700036A12Rik
167378384167393760,167378415167393800,Brp44,167377319167378270,167377334167378370,Dcaf6
32882404,32882456,Trdn,12780796512781064e10,12780798412781072e10,Pdzd9
166681310,166681392,Arfgef2,70531812,70531900,Psd3
7002692470030398,7002698870030414,Slc16a11,7003044170030594e8,7003045270030655e8,Slc16a13
18948408,18948488,Vps41,1904596819077330,1904603319077353,Amph
123462018,123462098,Sacm1l,70963746,70963834,Dlgap1
89766291,89766371,Dok6,104862143,104862231,Clns1a
78350946,78351026,Fut8,123461935,123462023,Sacm1l
9692560,9692623,Fam155a,135908951,135909049,Hip1
134563050,134563145,Mansc1,83323477,83323540,Sphkap
65634401,65634524,Spock3,1188881811923359,1188882911923363,Rbbp8
109102501,109102558,Ttc39a,109102568109133740,1.0910259210913379e+17,Rnf11
5873676,5873805,Upf2,131263348131265630,131263349131265630,Thsd7b
143107698,143107778,Gm13040,143107579,143107667,Gm13043
94861935,94862025,4933436C20Rik,47541921,47541939,Ezh2
3306783,3306863,Prkcc,53400400,53400488,Acat1
122158594122168160,122158615122168220,Atxn2,70963673,70963771,Dlgap1
78350927,78351007,Fut8,123461962,123462050,Sacm1l
123462015,123462038,Sacm1l,68211837,68211935,Stk39
128277838,128277861,Nckap5,123461856,123461942,Sacm1l
124763875124766100,124763924124766140,Tpi1,124766144,124766227,Usp5
9090248390902846,9090251290902896,Slc39a13,9089871590902362,9089876290902404,Psmc3
162819140,162819220,Gpm6b,82367595,82367683,Tacr1
90215258,90215325,Nrxn3,6778235,6778294,Celf2
5745200357467815,5745203457467865,Lman1l,57451395,57451483,Cplx3
8509541,8509621,Stmn2,108138508,108138596,Dag1
123461991,123462068,Sacm1l,78350932,78351030,Fut8
127402197,127402287,Alpk1,87347098,87347181,Ttll5
123462015,123462082,Sacm1l,139753174,139753272,Adap1
79820729,79820835,Plk5,37891824,37891858,Pcdhga9
123462018,123462098,Sacm1l,70963676,70963764,Dlgap1
144525613,144525658,Dtd1,120970881,120970986,Mical3
131755485,131755565,Wbscr17,32064792,32064880,Wdr33
78350927,78351007,Fut8,123461921,123462009,Sacm1l
61730921,61731001,Csnk1a1,13431716213431746e10,13431719613431744e10,Dstyk
79717023,79717103,Ndufs7,7971717979724387,7971721979724435,Dazap1
112104521,112104611,Arpp21,99781564,99781582,A930011G23Rik
123462053,123462082,Sacm1l,60132166,60132259,Cdh23
123462087,123462167,Sacm1l,70963743,70963831,Dlgap1
127804309,127804414,Pdzd9,34670290,34670307,Gm14446
69778455,69778509,Cldn7,123975871,123975969,Nalcn
110281286,110281351,Scap,123461879,123461944,Sacm1l
123393180123395550,123393237123395580,Gm20388,1969764519698187,1969764719698236,Gm4969
66023247,66023354,Dapk2,131525459,131525487,Thsd7b
65201763,65201843,Pdcd7,99479580,99479669,Dlg2
106040424,106040504,Lrrc8c,72990836,72990924,Klhl26
123461805,123461826,Sacm1l,67213451,67213552,Cadm2
115490282,115490362,Sppl3,109852144,109852232,Ntng1
5379259,5379339,Camk1d,44869927,44870015,Jarid2
123166585,123166675,P2rx4,141336182,141336202,Adam12
105562576,105562624,Rap1a,80118328,80118426,Cacna1i
73083078,73083097,Trpv3,60218084,60218182,Ly75
1769577717696841,1769582017696851,5033411D12Rik,33472160,33472251,Zfp148
113880073,113880153,Ubp1,113881739113889950,113881751113890050,Fbxl2
99261380,99261459,Dlg2,84030916,84031004,Samm50
121730818,121730888,Casc4,65213435,65213452,Nedd4l
78350931,78351011,Fut8,123461923,123462011,Sacm1l
43638770,43638850,Ccdc90a,141518017,141518105,Fhad1
32788148,32788238,Lrsam1,73600102,73600179,Rcbtb2
9105785691058008,9105786191058084,Ddb2,102260615,102260703,Ccdc88c
155262788155267680,155262817155267740,Acap3,155262457155262700,155262531155262720,Pusl1
65201762,65201842,Pdcd7,170196516,170196604,Pbx1
36594924,36594940,Pfdn1,47788070,47788180,Zfp398
107074731,107074811,Pitpnc1,96603011,96603099,Lrrc4c
123462015,123462095,Sacm1l,70963690,70963778,Dlgap1
123461946,123462012,Sacm1l,78350924,78351004,Fut8
97988921,97988958,Fbxl20,102091600,102091698,Ephb1
105742399,105742479,2210018M11Rik,30307138,30307227,4932431P20Rik
15446098,15446176,Kcnb2,61196132,61196230,Fam190a
78300535,78300611,Sarm1,94606377,94606392,Lrig1
186632805186649730,186632810186649800,Mosc2,186632682,186632770,Mosc1
11759382,11759441,Fhit,61136553,61136586,Camk2a
123462021,123462101,Sacm1l,70963675,70963763,Dlgap1
7020082,7020186,Rbfox1,87980959,87981008,Cuedc1
69752381,69752420,Ubr3,37658169,37658267,Dennd1a
1488667014892392,1488668214892460,Necab1,34966068,34966156,Stk3
85005106,85005186,Plekhh2,64175434,64175522,Dis3l
71331425,71331506,Polr2m,110060212,110060300,Pde4d
11144064,11144144,Zc3h7a,5379251,5379339,Camk1d
138263283,138263363,Pilra,138263145,138263233,Zcwpw1
123462137,123462191,Sacm1l,46582170,46582268,Ttbk1
38584141,38584159,Bmp6,67574823,67574937,Afg3l2
81705103,81705188,Aco2,71288356,71288424,Mecp2
60931764,60931816,Galntl6,21466711,21466806,Kcnd2
136713489,136713569,Mkks,136756124136758320,136756201136758320,2210009G21Rik
15915473,15915552,Fat3,1988380519883923,1988381719883925,A930003A15Rik
149050375149050600,149050440149050600,Mtus2,85356594,85356682,Acot1
122633427,122633507,Sox6,26707471,26707539,Lama2
35981614,35981642,Kpna1,104949495,104949593,2410002O22Rik
89766301,89766381,Dok6,104862142,104862230,Clns1a
81377936,81378017,Tmem178,44637547,44637636,Mll1
88954819,88954899,Igj,8895495089028292,8895495789028373,Rufy3
44637569,44637637,Mll1,107935555,107935587,Prkca
79732368,79732449,Apobec3,73353373,73353461,Rtn1
58551584,58551664,Glra3,115319231,115319320,4930519G04Rik
6115449961155179,6115451361155252,Slc47a2,61157179,61157219,Slc47a1
78350937,78351017,Fut8,123461929,123462017,Sacm1l
85029946,85030026,Psen1,6887825,6887863,Rbfox1
106420474106420960,106420550106420960,Fam151a,106421022106423460,106421051106423520,Acot11
78350944,78351024,Fut8,123461922,123462010,Sacm1l
123462015,123462095,Sacm1l,70963677,70963765,Dlgap1
134844716,134844806,Plcb1,79807152,79807188,Adamtsl5
118674952,118674987,Itga9,123462082,123462176,Sacm1l
42787808,42787888,4930578G10Rik,46115151,46115239,Tmod1
123461994,123462078,Sacm1l,17286720,17286781,Pi4ka
102870621,102870701,Slc35d1,1029055661029088e20,1029055761029088e20,4921539E11Rik
93762344,93762424,Heph,58932690,58932778,Obscn
68426628,68426707,4933409G03Rik,32121078,32121166,Rhbdf1
75120693,75120783,Myo5c,119810295,119810353,4933407C03Rik
55511482,55511562,Pabpn1,55511572,55511660,Gm20521
75722678,75722756,Agps,77246053,77246141,Ctnna2
58053558,58053625,Klhl3,119153977,119154016,Dll4
92305096,92305176,Pdzrn4,75796407,75796495,Prrg1
123461962,123461991,Sacm1l,103182294,103182414,1300017J02Rik
44920626,44920706,Gm10684,44914720,44914808,Amica1
5295940,5296020,Camk1d,72308576,72308664,2700049A03Rik
36931311,36931391,Tbc1d14,36940134,36940222,D5Ertd579e
121132425,121132480,Dtx1,87463155,87463253,Arhgap25
118674952,118674983,Itga9,70963682,70963780,Dlgap1
195002372,195002452,A130010J15Rik,195002508,195002596,Traf3ip3
49222541,49222600,Kcnip4,136769453,136769551,2210009G21Rik
175576336,175576416,Pyhin1,58875710,58875798,Neo1
97209800,97209853,Gpr179,81487703,81487744,Accn1
17431974,17432063,Csmd1,124130314124130480,124130326124130480,Clip1
88723105,88723185,Sptlc2,8879455088795143,8879460788795174,Snw1
20539480,20539560,Ap2m1,49308509,49308597,Epc2
41678574,41678661,Oxr1,37259886,37259901,Cpeb3
124810730,124810820,Gpr162,103563333,103563403,Dab1
58446513,58446580,Upp2,125711870,125711886,Csf3r
13813325,13813342,Rrn3,131932683,131932784,Thsd7b
42970556,42970636,Phactr1,12432073,12432161,Gm5607
78350919,78350998,Fut8,123461897,123461985,Sacm1l
78350932,78351012,Fut8,123461903,123461991,Sacm1l
5363504753642517,5363506553642579,Slc35f2,61731032,61731120,Csnk1a1
141333010,141333090,Pde3a,97075804,97075892,Kera
44639597,44639680,Mll1,103463297,103463353,Abtb2
123462018,123462098,Sacm1l,70963688,70963776,Dlgap1
123462015,123462095,Sacm1l,70963691,70963779,Dlgap1
20225174,20225264,Slc1a4,123103269,123103350,Gse1
3601049636023303,3601050536023380,Odz2,68787503,68787518,Slc25a35
123462029,123462109,Sacm1l,70963690,70963778,Dlgap1
7585640,7585720,Atl3,69326460,69326548,Dnahc2
34440796,34440876,Pop1,44305601,44305689,Scd3
123461905,123461932,Sacm1l,37400057,37400140,Strbp
123462034,123462114,Sacm1l,70963688,70963776,Dlgap1
4638508546387451e8,4638508846387516e8,Psd,4638431346385012,4638434546385068,Nfkb2
24144440,24144459,Kcnma1,81446608,81446722,Accn1
166681312,166681392,Arfgef2,70531812,70531900,Psd3
36744755,36744845,Lingo2,123109083,123109099,Fam19a2
110650252,110650276,Grm7,68084893,68085022,Ntn1
12686769,12686849,Usp9x,122159043,122159131,Dock9
134902410,134902449,Mdm4,134955591,134955689,Pik3c2b
3399850734000779,3399853334000829,Tacc3,33996800,33996825,Tmem129
78350924,78351004,Fut8,123461915,123462003,Sacm1l
117956947,117957035,Ksr2,6950487,6950540,Rbfox1
80214908,80214998,Cacna1i,3679225,3679241,4930511M11Rik
106026864,106026954,Cntn4,1.3474112913474419e+17,1.3474113413474419e+17,Rnf40
123462014,123462094,Sacm1l,70963680,70963768,Dlgap1
129728273,129728298,Col16a1,40400288,40400374,Wee2
104982927105052960,104982996105052960,Trim23,104967030,104967118,2410002O22Rik
114852002,114852036,Ube3b,88985531,88985640,Nr1h4
97190603,97190625,Ankdd1b,117685666,117685764,Parp8
123461974,123462054,Sacm1l,70963672,70963760,Dlgap1
123461957,123462037,Sacm1l,131932564,131932652,Thsd7b
80406572,80406662,Myo1d,91895497,91895515,Itsn1
11074994,11075074,Snn,11075100,11075188,Txndc11
155279154,155279173,1700012A16Rik,33790168,33790289,Rab23
123461991,123462082,Sacm1l,90395159,90395184,Ptprj
36925928,36925993,Tmem131,59242541,59242601,Gas2
6824781,6824909,Celf2,45418694546765,45418824546766,Fbxo5
131934749,131934829,Slc23a2,115490269,115490357,Sppl3
44861501,44861581,Zeb2,72994538,72994625,Eif2c2
115807974,115808100,Ift122,38177541,38177556,Rev1
34282568,34282634,Frk,42319970,42320068,Lrp1b
123461997,123462077,Sacm1l,70963677,70963765,Dlgap1
123462018,123462098,Sacm1l,70963691,70963779,Dlgap1
81579202,81579256,Accn1,130749378,130749476,Tyw1
47788100,47788180,Zfp398,70015303,70015391,Nat1
114671398,114671481,Cmtm7,76249602,76249677,Heatr7a
123461902,123461969,Sacm1l,85063165,85063251,Abcg5
123508022,123508102,Pik3c2a,38463879,38463967,Ubn2
123462018,123462043,Sacm1l,34284046,34284126,Frk
83638737,83638817,Mpped1,90696267,90696355,Nrxn1
3937013839370953,3937013939371032,Npas2,90764236,90764324,Kif21a
16160130,16160146,Obox3,28925021,28925120,Ntm
123462054,123462082,Sacm1l,102218261,102218359,Pde4b
56737343,56737434,Tgfbi,30804841,30804907,Copg2
51340945156120,51341745156155,Pon1,5115412,5115437,Ppp1r9a
46487125,46487205,Timd2,63522236,63522325,Wdfy2
123462018,123462082,Sacm1l,119429946119430220,119430008119430240,Scn5a
123462031,123462111,Sacm1l,70963691,70963779,Dlgap1
143107698,143107778,Gm13040,143107579,143107667,Gm13043
127899225,127899305,Nckap5,7376359,7376447,Rbfox1
143107603,143107683,Gm13043,13953953,13954041,Ralyl
29350272,29350362,Ntm,79756238,79756256,Cbx7
123462015,123462081,Sacm1l,138102977,138103075,Agfg2
8508201585083192,8508203885083249,Abcg8,85081159,85081247,Abcg5
72994547,72994627,Eif2c2,42288123,42288211,Lrp1b
83199935,83200015,Slc4a5,115657180,115657268,2310067B10Rik
18515665,18515745,Gnb1l,29387035,29387121,Jak2
78350927,78351007,Fut8,123461890,123461978,Sacm1l
93873098,93873170,Pcdh9,38952804,38952824,Dcaf13
89725983,89726019,Sag,8967119789725960,8967127189725984,Atg16l1
136781323,136781398,2210009G21Rik,57253659,57253736,Ablim1
87097880,87097927,Mfsd7c,21048123,21048221,Asap2
139930464,139930544,Fam53b,98756373,98756461,Rgnef
56223571,56223661,C230081A13Rik,123462082,123462158,Sacm1l
104526968104528260,104526977104528340,Itgb3,141984950141985440,141984965141985440,Dock1
25055597,25055687,Mapk8ip3,2505575125086842,2505575725086890,Hn1l
167457630,167457710,Gm20431,167457341,167457429,Ube2v1
125109780,125109870,Iffo1,49031874903701,49031924903710,Bbs1
97559100,97559180,Nfia,104862101,104862190,Clns1a
33211253,33211364,Camk4,155279882,155279899,1700012A16Rik
131573995,131574034,Thsd7b,109545535,109545633,Hhipl1
3218768132189983,3218775632189988,Kcnj1,10229204610229207e10,10229205510229222e10,Grn
58842202,58842280,Pnliprp2,44303630,44303728,Scd3
117289298,117289326,Wwox,68857073,68857171,Rora
69714223,69714313,Srd5a1,96722550,96722630,Gja5
80937318098955,80937598099007,Nup155,109340568,109340656,Tmco7
1.2708731212708739e+17,127087320127087440,Stat6,60986237,60986335,Tcof1
123462154,123462175,Sacm1l,47788069,47788167,Zfp398
27183135,27183215,Nceh1,27222722,27222810,Tnfsf10
45961560,45961650,Plcxd2,142822140,142822196,St8sia1
7820352,7820442,Ftsj1,80823070,80823102,Sgsm3
101883949,101884046,Rps6ka5,46404004,46404026,Pvrl3
131755485,131755565,Wbscr17,32064792,32064880,Wdr33
16123019,16123099,Fat3,104862143,104862231,Clns1a
26963401,26963491,Gm606,98118710,98118776,Inadl
123462035,123462115,Sacm1l,70963692,70963780,Dlgap1
123462078,123462158,Sacm1l,70963744,70963832,Dlgap1
65201756,65201843,Pdcd7,68212268,68212316,Schip1
28276099,28276144,Ptprk,87483677,87483775,Cct8
57516141,57516233,Smpdl3a,156390942,156390958,0610011L14Rik
110838822,110838904,Grm7,103091690,103091704,Trim33
31796907,31796973,Dlg1,45489136,45489198,Kcnn2
28203106,28203172,Arhgef3,123190966,123191064,Macf1
122565783,122565863,Usp15,28518425,28518513,Opcml
91672958,91673038,Smgc,47788079,47788167,Zfp398
67667911,67667991,Mdga2,2437646424376664,2437648024376736,Ccnf
124379353124381500,124379422124381540,Ccdc62,124376279124378480,124376291124378540,Denr
79862082,79862136,Wbp4,47182658,47182703,Pdcd11
34462089,34462148,Apc,180193769,180193824,Slco4a1
24222947,24223037,Lrrc16a,34167632,34167677,Dst
89766301,89766381,Dok6,104862142,104862230,Clns1a
78350927,78351007,Fut8,123461932,123462020,Sacm1l
39389963,39390053,Nrg3,72130468,72130509,Dcc
134149767,134149828,Il1rapl2,18797983,18798081,Thrb
78118983,78119067,Csf2rb2,88647837,88647880,Gon4l
7820352,7820442,Ftsj1,80823070,80823102,Sgsm3
126413533,126413613,Gm20388,131918317,131918405,Slc23a2
11144013,11144138,Zc3h7a,54155824,54155847,Gldn
152224513,152224600,Gm15155,61227943,61227963,Fam190a
123461935,123462020,Sacm1l,5379309,5379346,Camk1d
114851972,114851990,Ube3b,30139098,30139180,Spnb2
31206006,31206086,Slc7a14,77460770,77460858,Ctnna2
98309057,98309123,Snx12,12033348,12033446,Ryr2
118674952,118674988,Itga9,123461852,123461924,Sacm1l
83928656,83928697,Zfml,17776740,17776784,Gnai1
31453557,31453616,Gtf3c2,31452928,31453026,Mpv17
123462015,123462095,Sacm1l,70963673,70963761,Dlgap1
13470633,13470664,Gas6,83149665,83149763,Arfgap3
109978943,109979023,Mtap4,109979052109999760,109979091109999820,Dhx30
7643734976443249,7643739076443288,Cpsf1,7644334676446515,7644340476446545,Slc39a4
75258084,75258203,Ptprn,55318028,55318061,Nsd1
105744904,105745018,2210018M11Rik,37417732,37417747,Spa17
25237352,25237434,Telo2,16916735,16916803,Sae1
6948390969486163,6948391369486175,Bbs5,3461360734614183,3461361734614271,Zfyve28
123461913,123461965,Sacm1l,13967021,13967045,Ptpla
78350919,78350998,Fut8,123461912,123462001,Sacm1l
123462015,123462095,Sacm1l,70963688,70963776,Dlgap1
184397711,184397791,Capn2,125478101,125478189,Ankrd11
29909726,29909816,Cdkal1,36860279,36860338,Iqcb1
118674952,118674988,Itga9,123462081,123462167,Sacm1l
118674952,118675015,Itga9,123462082,123462129,Sacm1l
89885021,89885111,Anks1b,49671647,49671723,Mapk9
108043979,108044059,Fam159a,123306581,123306669,Lars2
2808024728141220,2808026728141263,Arhgef3,21730619,21730680,Kcnq5
101549734101552350,101549807101552350,Abcb7,17484965,17485015,Crkl
100407564,100407654,4930519F16Rik,31444015,31444062,Rit2
98042982,98043062,Med1,90518182,90518270,Nup160
123461989,123462069,Sacm1l,70963678,70963766,Dlgap1
21839339,21839375,Kcnq5,92153975,92154073,Nedd1
56187303,56187320,Chaf1a,108240392,108240517,Syt1
60986098,60986178,Tcof1,3154431,3154519,Insr
87196857,87196947,Rad51c,58371825,58371846,Gkap1
106454083,106454163,Iqcf3,72846517,72846605,Trappc9
11144012,11144136,Zc3h7a,142457522,142457540,Sdk1
5379256,5379345,Camk1d,85177765,85177781,Atxn10
98738217,98738307,Lmbr1l,112578186,112578252,Map3k1
24474569,24474586,Abca17,49664159,49664257,Lypd6b
123462018,123462098,Sacm1l,70963682,70963770,Dlgap1
123462016,123462096,Sacm1l,70963677,70963765,Dlgap1
97190563,97190613,Ankdd1b,24628598,24628622,Klhl32
2567946425753341,2567949525753390,Celf4,2550500125537676,2550501525537750,AW554918
87980860,87980884,Cuedc1,31161778,31161877,Prdm10
53936699,53936790,Akap6,59508888,59508908,Mprip
72994501,72994581,Eif2c2,40881669,40881757,Pgrmc2
123462018,123462098,Sacm1l,70963684,70963772,Dlgap1
32154220,32154310,Bre,8523669,8523687,Rab2a
134620889,134620969,Nfasc,47788068,47788156,Zfp398
75577162,75577241,Ywhae,32481949,32482037,Sema5a
47788073,47788122,Zfp398,9618973,9619071,Fam155a
8799426887995710,8799430287995756,Htr2b,8799013987994173,8799015787994243,Psmd1
80862473,80862540,Accn1,69669669,69669767,Tnk1
123462021,123462102,Sacm1l,70963677,70963765,Dlgap1
123462014,123462094,Sacm1l,70963682,70963770,Dlgap1
7357494173709930,7357497373709978,Capn13,73574863,73574951,Lclat1
151182737,151182758,Camta1,46515580,46515709,Sufu
39286233,39286313,Npas2,2352455723525495,2352461523525525,Fam126a
5379265,5379345,Camk1d,47788069,47788157,Zfp398
7309835373099945,7309842773099961,Txk,24628598,24628621,Klhl32
140593814,140593879,Aebp2,55220016,55220083,Fam188b
124763895124766100,124763924124766160,Usp5,124763750,124763838,Tpi1
7832474778324908,7832481578324920,Tmem199,12014332,12014379,Phf14
152524837,152524854,Hmcn1,9116881391169394,9116887191169428,Fbln2
10688753,10688833,Grm1,3458954,3459042,Gm1973
123462018,123462098,Sacm1l,70963690,70963778,Dlgap1
97190569,97190632,Ankdd1b,110281342,110281365,Scap
