gene1	gene2	type1	type2	interaction	bin	covfilter
EIF4G1	human-4V6X-28S	coding	rrna	inter	5300__1700	7
EIF4G1	human-4V6X-28S	coding	rrna	inter	5400__3000	12
LMNA	human-4V6X-28S	coding	rrna	inter	3100__3900	5
LMNA	human-4V6X-28S	coding	rrna	inter	3000__3000	10
LMNA	human-4V6X-28S	coding	rrna	inter	100__2300	8
SSU72	human-4V6X-28S	coding	rrna	inter	1200__4100	6
LMNA	human-4V6X-28S	coding	rrna	inter	2700__3100	4
EIF4H	human-4V6X-28S	coding	rrna	inter	900__0	18
LMNA	human-4V6X-28S	coding	rrna	inter	3100__2400	4
EIF4H	human-4V6X-28S	coding	rrna	inter	1600__1100	4
NUTF2	human-4V6X-28S	coding	rrna	inter	0__2100	11
LMNA	human-4V6X-28S	coding	rrna	inter	2800__4100	6
EIF4H	human-4V6X-28S	coding	rrna	inter	2000__4900	15
EIF4H	human-4V6X-28S	coding	rrna	inter	2200__3900	7
LMNA	human-4V6X-28S	coding	rrna	inter	3100__4100	7
EIF4H	human-4V6X-28S	coding	rrna	inter	2200__400	9
EIF4H	human-4V6X-28S	coding	rrna	inter	1900__1700	5
EIF4H	human-4V6X-28S	coding	rrna	inter	1400__900	9
LMNB2	human-4V6X-28S	coding	rrna	inter	3900__2200	14
LMNB2	human-4V6X-28S	coding	rrna	inter	700__900	5
LMO4	human-4V6X-28S	coding	rrna	inter	300__3000	4
EIF4H	human-4V6X-28S	coding	rrna	inter	1600__3300	5
EIF5A	human-4V6X-28S	coding	rrna	inter	100__3000	7
STIP1	human-4V6X-28S	coding	rrna	inter	1500__3000	6
EIF5A	human-4V6X-28S	coding	rrna	inter	1200__2200	7
EIF5A	human-4V6X-28S	coding	rrna	inter	1100__2800	4
EIF5A	human-4V6X-28S	coding	rrna	inter	1100__2100	4
EIF5A	human-4V6X-28S	coding	rrna	inter	700__2900	9
RPS2	human-4V6X-28S	coding	rrna	inter	600__2900	4
EIF5A	human-4V6X-28S	coding	rrna	inter	1100__4200	7
EIF5A	human-4V6X-28S	coding	rrna	inter	1100__4100	12
EIF5A	human-4V6X-28S	coding	rrna	inter	800__2600	46
RPS2	human-4V6X-28S	coding	rrna	inter	700__4900	158
EIF5A	human-4V6X-28S	coding	rrna	inter	1100__4000	36
RPS2	human-4V6X-28S	coding	rrna	inter	0__3000	7
LONP1	human-4V6X-28S	coding	rrna	inter	1200__2200	4
EIF5A	human-4V6X-28S	coding	rrna	inter	1200__3000	12
human-4V6X-18S	human-4V6X-28S	rrna	rrna	inter	700__4100	137
LOXL2	human-4V6X-28S	coding	rrna	inter	2700__2900	19
GNB2L1	human-4V6X-28S	coding	rrna	inter	100__2300	8
LPCAT1	human-4V6X-28S	coding	rrna	inter	0__2900	10
OPTN	human-4V6X-28S	coding	rrna	inter	100__2100	5
RPS2	human-4V6X-28S	coding	rrna	inter	0__2200	29
STRN4	human-4V6X-28S	coding	rrna	inter	1200__2200	15
human-4V6X-18S	human-4V6X-28S	rrna	rrna	inter	400__2200	44
LRFN4	human-4V6X-28S	coding	rrna	inter	300__2100	6
LRFN4	human-4V6X-28S	coding	rrna	inter	1900__800	24
ELAC2	human-4V6X-28S	coding	rrna	inter	2700__3600	11
RANBP1	human-4V6X-28S	coding	rrna	inter	1000__2200	5
human-4V6X-18S	human-4V6X-28S	rrna	rrna	inter	200__100	45
ELK1	human-4V6X-28S	coding	rrna	inter	1100__3000	11
YBX1	human-4V6X-28S	coding	rrna	inter	0__3200	65
human-4V6X-28S	human-4V6X-28S	rrna	rrna	intra	900__2800	14
human-4V6X-28S	human-4V6X-28S	rrna	rrna	intra	500__2000	87
RPS2	human-4V6X-28S	coding	rrna	inter	700__1200	6
ELP5	human-4V6X-28S	coding	rrna	inter	1900__3000	5
RPS2	human-4V6X-28S	coding	rrna	inter	300__4500	4
SUMO2	human-4V6X-28S	coding	rrna	inter	0__2100	7
LRRC59	human-4V6X-28S	coding	rrna	inter	1400__2200	9
LRRC59	human-4V6X-28S	coding	rrna	inter	1300__1700	5
EMC4	human-4V6X-28S	coding	rrna	inter	700__4600	82
P4HB	human-4V6X-28S	coding	rrna	inter	200__3400	6
human-4V6X-28S	human-4V6X-28S	rrna	rrna	intra	1100__4100	60
LRRC75A-AS1	human-4V6X-28S	lncrna	rrna	inter	1000__2800	13
LRRC75A-AS1	human-4V6X-28S	lncrna	rrna	inter	700__4500	7
EMD	human-4V6X-28S	coding	rrna	inter	100__2100	30
EMP2	human-4V6X-28S	coding	rrna	inter	100__2900	8
EMP3	human-4V6X-28S	coding	rrna	inter	700__2900	18
EMP3	human-4V6X-28S	coding	rrna	inter	700__700	4
EMP3	human-4V6X-28S	coding	rrna	inter	700__2100	21
EMP3	human-4V6X-28S	coding	rrna	inter	700__800	5
ENDOG	human-4V6X-28S	coding	rrna	inter	600__2100	8
RPS21	human-4V6X-28S	coding	rrna	inter	0__2900	127
RPS21	human-4V6X-28S	coding	rrna	inter	100__2900	13
PABPC1	human-4V6X-28S	coding	rrna	inter	400__2100	5
RPS23	human-4V6X-28S	coding	rrna	inter	400__1900	7
PABPN1	human-4V6X-28S	coding	rrna	inter	1500__800	27
PACS1	human-4V6X-28S	coding	rrna	inter	2600__3000	6
ENO1	human-4V6X-28S	coding	rrna	inter	2300__3600	5
ENO1	human-4V6X-28S	coding	rrna	inter	2000__1700	5
PAFAH1B3	human-4V6X-28S	coding	rrna	inter	500__0	6
TACC3	human-4V6X-28S	coding	rrna	inter	2700__2100	24
ENO1	human-4V6X-28S	coding	rrna	inter	2200__2700	23
RPS27	human-4V6X-28S	coding	rrna	inter	200__1400	6
RPS27	human-4V6X-28S	coding	rrna	inter	200__1900	16
ENO1	human-4V6X-28S	coding	rrna	inter	2400__4600	25
LSM7	human-4V6X-28S	coding	rrna	inter	300__1100	23
TAF15	human-4V6X-28S	coding	rrna	inter	1100__500	5
RPS27	human-4V6X-28S	coding	rrna	inter	200__4600	12
ENO1	human-4V6X-28S	coding	rrna	inter	2200__4000	7
LTBP3	human-4V6X-28S	coding	rrna	inter	900__1100	4
ENO1	human-4V6X-28S	coding	rrna	inter	2200__1300	9
RPS27A	human-4V6X-28S	coding	rrna	inter	600__1700	17
ENO1	human-4V6X-28S	coding	rrna	inter	2300__800	4
REPIN1	human-4V6X-28S	coding	rrna	inter	900__2300	6
ENO1	human-4V6X-28S	coding	rrna	inter	2000__3600	6
ENO1	human-4V6X-28S	coding	rrna	inter	1200__700	14
GPX1	human-4V6X-28S	coding	rrna	inter	0__2600	30
LY6E	human-4V6X-28S	coding	rrna	inter	300__3800	4
LY6E	human-4V6X-28S	coding	rrna	inter	900__3000	8
LY6E	human-4V6X-28S	coding	rrna	inter	1100__2900	47
LY6E	human-4V6X-28S	coding	rrna	inter	1000__2900	8
EPB41L2	human-4V6X-28S	coding	rrna	inter	4200__3000	8
EPB41L2	human-4V6X-28S	coding	rrna	inter	4200__2200	5
GPX1	human-4V6X-28S	coding	rrna	inter	1000__900	130
EPHB4	human-4V6X-28S	coding	rrna	inter	0__2900	9
RPS28	human-4V6X-28S	coding	rrna	inter	0__2100	220
EPHX1	human-4V6X-28S	coding	rrna	inter	1800__2700	6
RPS29	human-4V6X-28S	coding	rrna	inter	200__4900	47
MACROD1	human-4V6X-28S	coding	rrna	inter	200__2900	4
MACROD1	human-4V6X-28S	coding	rrna	inter	1200__2900	12
GPX4	human-4V6X-28S	coding	rrna	inter	800__2300	23
MAD2L2	human-4V6X-28S	coding	rrna	inter	900__2900	5
ERAL1	human-4V6X-28S	coding	rrna	inter	1700__4100	5
RPS3	human-4V6X-28S	coding	rrna	inter	200__1600	7
RHOA	human-4V6X-28S	coding	rrna	inter	200__1500	4
RPS3	human-4V6X-28S	coding	rrna	inter	200__1400	22
RPS3	human-4V6X-28S	coding	rrna	inter	800__800	5
MAF1	human-4V6X-28S	coding	rrna	inter	400__2900	17
ERF	human-4V6X-28S	coding	rrna	inter	2200__2800	6
ERF	human-4V6X-28S	coding	rrna	inter	2200__2900	45
GRINA	human-4V6X-28S	coding	rrna	inter	200__3100	7
ERGIC1	human-4V6X-28S	coding	rrna	inter	100__1400	9
ERGIC3	human-4V6X-28S	coding	rrna	inter	1300__2900	10
MALAT1	human-4V6X-28S	lncrna	rrna	inter	3400__3000	5
MALAT1	human-4V6X-28S	lncrna	rrna	inter	1300__4700	5
MALAT1	human-4V6X-28S	lncrna	rrna	inter	1300__2200	14
ERP29	human-4V6X-28S	coding	rrna	inter	100__0	9
PCBP1	human-4V6X-28S	coding	rrna	inter	200__2100	34
MAN1B1	human-4V6X-28S	coding	rrna	inter	200__2100	6
ETS2	human-4V6X-28S	coding	rrna	inter	3100__500	11
ETS2	human-4V6X-28S	coding	rrna	inter	1600__4700	10
ETS2	human-4V6X-28S	coding	rrna	inter	3100__3000	6
MAP1LC3B	human-4V6X-28S	coding	rrna	inter	200__2100	5
EWSR1	human-4V6X-28S	coding	rrna	inter	1200__2200	4
RPS3	human-4V6X-28S	coding	rrna	inter	400__3000	7
MAP2K2	human-4V6X-28S	coding	rrna	inter	0__2900	7
MAP2K2	human-4V6X-28S	coding	rrna	inter	100__2900	6
MAP2K2	human-4V6X-28S	coding	rrna	inter	200__3200	58
TBRG4	human-4V6X-28S	coding	rrna	inter	1000__1900	4
EXOSC4	human-4V6X-28S	coding	rrna	inter	100__200	22
EXOSC4	human-4V6X-28S	coding	rrna	inter	100__100	8
RPS3	human-4V6X-28S	coding	rrna	inter	500__2700	14
MAP4	human-4V6X-28S	coding	rrna	inter	4900__2200	4
EZR	human-4V6X-28S	coding	rrna	inter	1200__3000	4
EZR	human-4V6X-28S	coding	rrna	inter	1600__2100	5
FAAP100	human-4V6X-28S	coding	rrna	inter	700__2200	7
human-4V6X-28S	human-4V6X-28S	rrna	rrna	intra	3200__3900	6
FADS2	human-4V6X-28S	coding	rrna	inter	3000__3000	5
GUK1	human-4V6X-28S	coding	rrna	inter	400__2700	5
MAPK8IP1	human-4V6X-28S	coding	rrna	inter	2400__2900	6
ZNF358	human-4V6X-28S	coding	rrna	inter	1700__2900	6
FTH1	human-4V6X-28S	coding	rrna	inter	100__4500	11
MAPKAPK2	human-4V6X-28S	coding	rrna	inter	2200__4600	5
FAM127A	human-4V6X-28S	coding	rrna	inter	600__2100	7
FAM127B	human-4V6X-28S	coding	rrna	inter	600__2100	6
FAM129B	human-4V6X-28S	coding	rrna	inter	2300__100	10
FAM129B	human-4V6X-28S	coding	rrna	inter	3800__2900	15
FAM129B	human-4V6X-28S	coding	rrna	inter	3200__2900	18
FAM129B	human-4V6X-28S	coding	rrna	inter	2500__2200	5
FAM129B	human-4V6X-28S	coding	rrna	inter	2400__2900	9
MARVELD1	human-4V6X-28S	coding	rrna	inter	700__3100	12
MAT2A	human-4V6X-28S	coding	rrna	inter	200__2100	16
RPS4X	human-4V6X-28S	coding	rrna	inter	500__4900	8
PDE2A	human-4V6X-28S	coding	rrna	inter	4100__3300	6
ROMO1	human-4V6X-28S	coding	rrna	inter	400__2800	5
MAZ	human-4V6X-28S	coding	rrna	inter	200__4700	4
RPS4X	human-4V6X-28S	coding	rrna	inter	800__3000	6
MAZ	human-4V6X-28S	coding	rrna	inter	300__3200	4
PDE2A	human-4V6X-28S	coding	rrna	inter	4100__3000	7
FAM193B	human-4V6X-28S	coding	rrna	inter	2000__2900	4
human-4V6X-28S	human-4V6X-28S	rrna	rrna	intra	1200__2100	4
MAZ	human-4V6X-28S	coding	rrna	inter	1800__3000	18
MAZ	human-4V6X-28S	coding	rrna	inter	2400__4400	4
MAZ	human-4V6X-28S	coding	rrna	inter	2500__2200	18
MAZ	human-4V6X-28S	coding	rrna	inter	900__3000	8
MAZ	human-4V6X-28S	coding	rrna	inter	2700__400	90
MAZ	human-4V6X-28S	coding	rrna	inter	400__2100	6
MAZ	human-4V6X-28S	coding	rrna	inter	2200__3000	8
MAZ	human-4V6X-28S	coding	rrna	inter	500__3100	4
RPS4X	human-4V6X-28S	coding	rrna	inter	500__3800	12
MAZ	human-4V6X-28S	coding	rrna	inter	300__2900	20
MAZ	human-4V6X-28S	coding	rrna	inter	300__2100	16
PDIA4	human-4V6X-28S	coding	rrna	inter	400__2200	5
RPS5	human-4V6X-28S	coding	rrna	inter	400__1700	9
PDIA4	human-4V6X-28S	coding	rrna	inter	200__2100	5
PDIA4	human-4V6X-28S	coding	rrna	inter	2200__2200	6
H3F3A	human-4V6X-28S	coding	rrna	inter	0__800	43
FTH1	human-4V6X-28S	coding	rrna	inter	0__4900	7
FAM43A	human-4V6X-28S	coding	rrna	inter	1300__2100	7
MBOAT7	human-4V6X-28S	coding	rrna	inter	1600__2300	7
RPS6	human-4V6X-28S	coding	rrna	inter	400__4600	8
PDLIM2	human-4V6X-28S	coding	rrna	inter	700__1200	4
MCL1	human-4V6X-28S	coding	rrna	inter	3700__800	5
RPS6	human-4V6X-28S	coding	rrna	inter	700__4900	7
FAM83H	human-4V6X-28S	coding	rrna	inter	3200__2900	11
FAM83H	human-4V6X-28S	coding	rrna	inter	600__400	5
MCM5	human-4V6X-28S	coding	rrna	inter	1500__2100	9
FTH1	human-4V6X-28S	coding	rrna	inter	0__2100	24
FARSA	human-4V6X-28S	coding	rrna	inter	800__2800	8
FARSA	human-4V6X-28S	coding	rrna	inter	800__2900	59
FARSA	human-4V6X-28S	coding	rrna	inter	1000__1200	4
FASN	human-4V6X-28S	coding	rrna	inter	7000__2900	6
FASN	human-4V6X-28S	coding	rrna	inter	7900__200	4
FASN	human-4V6X-28S	coding	rrna	inter	1300__2100	9
HCFC1R1	human-4V6X-28S	coding	rrna	inter	900__2200	4
MCOLN1	human-4V6X-28S	coding	rrna	inter	2000__2200	6
MCRS1	human-4V6X-28S	coding	rrna	inter	500__2900	26
RPS6	human-4V6X-28S	coding	rrna	inter	500__4900	8
FBL	human-4V6X-28S	coding	rrna	inter	200__3000	7
FBL	human-4V6X-28S	coding	rrna	inter	200__4700	4
human-4V6X-28S	human-4V6X-28S	rrna	rrna	intra	1600__2400	33
FBL	human-4V6X-28S	coding	rrna	inter	300__2200	4
RPS6KA4	human-4V6X-28S	coding	rrna	inter	1500__2200	7
RPS6KB2	human-4V6X-28S	coding	rrna	inter	1400__800	14
MDM2	human-4V6X-28S	coding	rrna	inter	5200__3000	5
HDGF	human-4V6X-28S	coding	rrna	inter	100__2900	34
HDGF	human-4V6X-28S	coding	rrna	inter	2200__2300	7
TKT	human-4V6X-28S	coding	rrna	inter	2000__2200	9
RPS7	human-4V6X-28S	coding	rrna	inter	300__3800	9
HDGF	human-4V6X-28S	coding	rrna	inter	100__2100	7
human-4V6X-28S	human-4V6X-28S	rrna	rrna	intra	400__1700	4
MED12	human-4V6X-28S	coding	rrna	inter	6500__2900	7
human-4V6X-28S	human-4V6X-28S	rrna	rrna	intra	500__700	28
HDGF	human-4V6X-28S	coding	rrna	inter	2200__300	6
RPS8	human-4V6X-28S	coding	rrna	inter	100__3100	6
RPS8	human-4V6X-28S	coding	rrna	inter	100__2000	27
human-4V6X-28S	human-4V6X-28S	rrna	rrna	intra	4000__4700	258
RPS9	human-4V6X-28S	coding	rrna	inter	500__900	5
HDGF	human-4V6X-28S	coding	rrna	inter	100__800	10
human-4V6X-28S	human-4V6X-28S	rrna	rrna	intra	900__3200	15
TKT	human-4V6X-28S	coding	rrna	inter	100__2100	55
TKT	human-4V6X-28S	coding	rrna	inter	100__2900	118
MEN1	human-4V6X-28S	coding	rrna	inter	700__1100	7
human-4V6X-28S	human-4V6X-28S	rrna	rrna	intra	200__1300	4
MYH9	human-4V6X-28S	coding	rrna	inter	6600__3900	80
PFDN6	human-4V6X-28S	coding	rrna	inter	600__3000	11
METRN	human-4V6X-28S	coding	rrna	inter	400__200	16
TLN1	human-4V6X-28S	coding	rrna	inter	8200__2800	5
hg19_tRNAs_chr15.tRNA11-GluTTC	human-4V6X-28S	trna	rrna	inter	0__4000	29
FGD5-AS1	human-4V6X-28S	lncrna	rrna	inter	3000__1300	9
PFKP	human-4V6X-28S	coding	rrna	inter	2600__2900	4
human-4V6X-28S	human-4V6X-28S	rrna	rrna	intra	4600__4900	4
TM4SF1	human-4V6X-28S	coding	rrna	inter	900__4100	7
TM4SF1	human-4V6X-28S	coding	rrna	inter	1600__4400	6
RRAGA	human-4V6X-28S	coding	rrna	inter	100__2900	8
human-4V6X-28S	human-4V6X-28S	rrna	rrna	intra	1400__3000	84
FHL2	human-4V6X-28S	coding	rrna	inter	200__2900	10
HLA-A	human-4V6X-28S	coding	rrna	inter	800__3000	13
human-4V6X-28S	human-4V6X-28S	rrna	rrna	intra	2300__3000	418
MEX3D	human-4V6X-28S	coding	rrna	inter	1400__2100	7
TM4SF1	human-4V6X-28S	coding	rrna	inter	300__2100	6
RPL13	human-4V6X-28S	coding	rrna	inter	600__900	105
PFN1	human-4V6X-28S	coding	rrna	inter	600__2100	9
PFN1	human-4V6X-28S	coding	rrna	inter	600__2900	68
HLA-B	human-4V6X-28S	coding	rrna	inter	1000__5000	8
RPL13A	human-4V6X-28S	coding	rrna	inter	700__2800	12
RPL13A	human-4V6X-28S	coding	rrna	inter	200__2100	5
TM4SF1	human-4V6X-28S	coding	rrna	inter	1600__500	4
RTN2	human-4V6X-28S	coding	rrna	inter	2100__400	4
FKBP10	human-4V6X-28S	coding	rrna	inter	300__700	7
FKBP1A	human-4V6X-28S	coding	rrna	inter	600__3900	7
MFSD12	human-4V6X-28S	coding	rrna	inter	1500__4900	25
PFN1	human-4V6X-28S	coding	rrna	inter	1100__2700	8
MFSD12	human-4V6X-28S	coding	rrna	inter	900__2900	26
FKBP8	human-4V6X-28S	coding	rrna	inter	200__3000	4
FKBP8	human-4V6X-28S	coding	rrna	inter	1400__2100	11
FKBP8	human-4V6X-28S	coding	rrna	inter	1700__4100	4
FKBP8	human-4V6X-28S	coding	rrna	inter	1700__2100	20
S100A10	human-4V6X-28S	coding	rrna	inter	400__3200	4
FKBP8	human-4V6X-28S	coding	rrna	inter	1700__3100	66
FKBP8	human-4V6X-28S	coding	rrna	inter	1700__3500	16
PFN1	human-4V6X-28S	coding	rrna	inter	1100__2800	9
HMGA1	human-4V6X-28S	coding	rrna	inter	800__3100	9
S100A11	human-4V6X-28S	coding	rrna	inter	0__100	5
PFN1	human-4V6X-28S	coding	rrna	inter	1100__1500	7
S100A11	human-4V6X-28S	coding	rrna	inter	0__2100	83
S100A11	human-4V6X-28S	coding	rrna	inter	400__2500	4
MID1IP1	human-4V6X-28S	coding	rrna	inter	3400__2800	4
MIDN	human-4V6X-28S	coding	rrna	inter	1500__2900	5
human-4V6X-28S	human-4V6X-28S	rrna	rrna	intra	2900__3100	54
human-4V6X-28S	human-4V6X-28S	rrna	rrna	intra	1500__2900	7
RPL15	human-4V6X-28S	coding	rrna	inter	400__2600	27
HMGA1	human-4V6X-28S	coding	rrna	inter	2000__2600	11
FLNA	human-4V6X-28S	coding	rrna	inter	8400__500	15
S100A6	human-4V6X-28S	coding	rrna	inter	300__2800	21
FLNA	human-4V6X-28S	coding	rrna	inter	8000__1000	8
FLNA	human-4V6X-28S	coding	rrna	inter	8200__3300	4
human-4V6X-28S	human-4V6X-28S	rrna	rrna	intra	700__2200	1022
S100A6	human-4V6X-28S	coding	rrna	inter	300__4600	47
human-4V6X-28S	human-4V6X-28S	rrna	rrna	intra	700__4800	13
S100A6	human-4V6X-28S	coding	rrna	inter	300__2000	10
MISP	human-4V6X-28S	coding	rrna	inter	1200__2900	12
FLNA	human-4V6X-28S	coding	rrna	inter	8300__3100	12
FLNA	human-4V6X-28S	coding	rrna	inter	7700__4500	10
S100A6	human-4V6X-28S	coding	rrna	inter	200__4200	6
S100A6	human-4V6X-28S	coding	rrna	inter	200__4600	29
MLLT1	human-4V6X-28S	coding	rrna	inter	3700__3900	8
S100A6	human-4V6X-28S	coding	rrna	inter	200__2900	53
PGLS	human-4V6X-28S	coding	rrna	inter	200__3200	7
FLNA	human-4V6X-28S	coding	rrna	inter	6500__4500	12
FLNA	human-4V6X-28S	coding	rrna	inter	8200__2800	7
S100A6	human-4V6X-28S	coding	rrna	inter	200__4100	11
MMP2	human-4V6X-28S	coding	rrna	inter	300__2100	13
S100A6	human-4V6X-28S	coding	rrna	inter	200__2100	195
HMOX1	human-4V6X-28S	coding	rrna	inter	0__2100	13
SAC3D1	human-4V6X-28S	coding	rrna	inter	500__800	7
TMEM261	human-4V6X-28S	coding	rrna	inter	200__2200	9
PHB2	human-4V6X-28S	coding	rrna	inter	100__1400	11
human-4V6X-28S	human-4V6X-28S	rrna	rrna	intra	2200__2400	4
FLNC	human-4V6X-28S	coding	rrna	inter	5400__2900	5
FLNC	human-4V6X-28S	coding	rrna	inter	100__2900	5
SAMD1	human-4V6X-28S	coding	rrna	inter	1200__2900	5
human-4V6X-28S	human-4V6X-28S	rrna	rrna	intra	800__3100	49
HNRNPA0	human-4V6X-28S	coding	rrna	inter	1300__400	4
MORF4L2	human-4V6X-28S	coding	rrna	inter	1200__3900	4
FMNL1	human-4V6X-28S	coding	rrna	inter	1800__3100	5
FMNL1	human-4V6X-28S	coding	rrna	inter	1900__2100	5
FMNL1	human-4V6X-28S	coding	rrna	inter	3800__2900	14
HNRNPA0	human-4V6X-28S	coding	rrna	inter	1100__3000	4
FMNL1	human-4V6X-28S	coding	rrna	inter	3900__2900	12
PHLDA2	human-4V6X-28S	coding	rrna	inter	200__2900	11
MORF4L2	human-4V6X-28S	coding	rrna	inter	1300__3900	7
PHLDA2	human-4V6X-28S	coding	rrna	inter	500__3600	54
human-4V6X-28S	human-4V6X-28S	rrna	rrna	intra	3100__4900	20
human-4V6X-28S	human-4V6X-28S	rrna	rrna	intra	900__1100	29
human-4V6X-28S	human-4V6X-28S	rrna	rrna	intra	800__4700	22
FOSL2	human-4V6X-28S	coding	rrna	inter	0__3000	7
FOXF1	human-4V6X-28S	coding	rrna	inter	1100__2100	4
PHRF1	human-4V6X-28S	coding	rrna	inter	4600__2900	6
SBF1	human-4V6X-28S	coding	rrna	inter	6000__2900	25
FOXQ1	human-4V6X-28S	coding	rrna	inter	800__2100	22
FOXQ1	human-4V6X-28S	coding	rrna	inter	900__2100	9
MPRIP	human-4V6X-28S	coding	rrna	inter	900__2100	11
FOXQ1	human-4V6X-28S	coding	rrna	inter	1500__2200	5
human-4V6X-28S	human-4V6X-28S	rrna	rrna	intra	800__900	40
MPST	human-4V6X-28S	coding	rrna	inter	1400__2200	5
MPST	human-4V6X-28S	coding	rrna	inter	1300__2200	5
MPST	human-4V6X-28S	coding	rrna	inter	700__3700	5
SBNO2	human-4V6X-28S	coding	rrna	inter	4300__1400	4
SBNO2	human-4V6X-28S	coding	rrna	inter	4000__700	8
MPZL1	human-4V6X-28S	coding	rrna	inter	3300__2900	8
FSCN1	human-4V6X-28S	coding	rrna	inter	2600__3100	16
human-4V6X-28S	human-4V6X-28S	rrna	rrna	intra	2200__3000	28
human-4V6X-28S	human-4V6X-28S	rrna	rrna	intra	2600__4000	6
SCAMP3	human-4V6X-28S	coding	rrna	inter	400__2100	4
FSCN1	human-4V6X-28S	coding	rrna	inter	2600__3200	10
FSCN1	human-4V6X-28S	coding	rrna	inter	2400__2900	5
SCAP	human-4V6X-28S	coding	rrna	inter	1000__2900	6
FSCN1	human-4V6X-28S	coding	rrna	inter	2600__700	26
MRPL12	human-4V6X-28S	coding	rrna	inter	900__2200	13
human-4V6X-28S	human-4V6X-28S	rrna	rrna	intra	700__2800	15
PITX1	human-4V6X-28S	coding	rrna	inter	2200__2300	19
SCARB1	human-4V6X-28S	coding	rrna	inter	200__2200	4
FSTL3	human-4V6X-28S	coding	rrna	inter	2100__2900	9
FSTL3	human-4V6X-28S	coding	rrna	inter	600__2600	8
FSTL4	human-4V6X-28S	coding	rrna	inter	100__900	8
SCRIB	human-4V6X-28S	coding	rrna	inter	1800__2900	17
PKM	human-4V6X-28S	coding	rrna	inter	2700__2900	19
FTH1	human-4V6X-28S	coding	rrna	inter	0__4500	32
MRPL4	human-4V6X-28S	coding	rrna	inter	2100__2900	4
HNRNPDL	human-4V6X-28S	coding	rrna	inter	800__2100	37
SDF4	human-4V6X-28S	coding	rrna	inter	1500__4800	8
TNFRSF1A	human-4V6X-28S	coding	rrna	inter	1600__2300	10
SDF4	human-4V6X-28S	coding	rrna	inter	1700__2200	6
PKM	human-4V6X-28S	coding	rrna	inter	2700__4100	35
MRPL41	human-4V6X-28S	coding	rrna	inter	500__2900	11
FTH1	human-4V6X-28S	coding	rrna	inter	0__1200	9
human-4V6X-28S	human-4V6X-28S	rrna	rrna	intra	1300__1500	126
FTH1	human-4V6X-28S	coding	rrna	inter	100__2000	62
HNRNPK	human-4V6X-28S	coding	rrna	inter	500__1200	5
FTH1	human-4V6X-28S	coding	rrna	inter	700__1400	8
human-4V6X-28S	human-4V6X-28S	rrna	rrna	intra	900__2000	11
FTH1	human-4V6X-28S	coding	rrna	inter	300__4300	14
PKM	human-4V6X-28S	coding	rrna	inter	2600__2300	14
TOMM22	human-4V6X-28S	coding	rrna	inter	0__2100	6
RPL27A	human-4V6X-28S	coding	rrna	inter	800__3000	16
human-4V6X-28S	human-4V6X-28S	rrna	rrna	intra	2100__2200	840
FTH1	human-4V6X-28S	coding	rrna	inter	200__800	210
HNRNPL	human-4V6X-28S	coding	rrna	inter	1200__200	28
PKM	human-4V6X-28S	coding	rrna	inter	2600__2400	5
PKM	human-4V6X-28S	coding	rrna	inter	2700__3100	9
RPL27A	human-4V6X-28S	coding	rrna	inter	800__1000	8
TOP2A	human-4V6X-28S	coding	rrna	inter	5200__3900	5
PKM	human-4V6X-28S	coding	rrna	inter	2600__2800	16
human-4V6X-28S	human-4V6X-28S	rrna	rrna	intra	900__1000	7
MRPS18B	human-4V6X-28S	coding	rrna	inter	1300__500	5
SEC61G	human-4V6X-28S	coding	rrna	inter	200__4500	8
RPL27A	human-4V6X-28S	coding	rrna	inter	700__800	6
MRPS25	human-4V6X-28S	coding	rrna	inter	200__2200	8
PKM	human-4V6X-28S	coding	rrna	inter	1400__2200	10
FTH1	human-4V6X-28S	coding	rrna	inter	300__2000	13
FTH1	human-4V6X-28S	coding	rrna	inter	200__3300	5
RPL28	human-4V6X-28S	coding	rrna	inter	0__3200	5
FTH1	human-4V6X-28S	coding	rrna	inter	100__4600	6
PKM	human-4V6X-28S	coding	rrna	inter	2700__2100	38
PKN1	human-4V6X-28S	coding	rrna	inter	3000__2900	7
MSN	human-4V6X-28S	coding	rrna	inter	3600__2100	6
FTH1	human-4V6X-28S	coding	rrna	inter	100__800	76
TPI1	human-4V6X-28S	coding	rrna	inter	1100__3800	4
MT2A	human-4V6X-28S	coding	rrna	inter	300__5000	4
FTH1	human-4V6X-28S	coding	rrna	inter	700__1600	13
SEPT9	human-4V6X-28S	coding	rrna	inter	4200__3000	6
FTH1	human-4V6X-28S	coding	rrna	inter	0__1400	143
MTA2	human-4V6X-28S	coding	rrna	inter	0__2200	4
IER5	human-4V6X-28S	coding	rrna	inter	900__2100	16
TPM1	human-4V6X-28S	coding	rrna	inter	100__1200	6
FTH1	human-4V6X-28S	coding	rrna	inter	100__2900	645
FTH1	human-4V6X-28S	coding	rrna	inter	0__2800	33
TPM2	human-4V6X-28S	coding	rrna	inter	600__2200	5
hsnrna-RNU1-1	human-4V6X-28S	snrna	rrna	inter	0__4600	68
TPM2	human-4V6X-28S	coding	rrna	inter	100__4000	5
NHP2	human-4V6X-28S	coding	rrna	inter	300__3000	28
FTH1	human-4V6X-28S	coding	rrna	inter	100__3500	112
SET	human-4V6X-28S	coding	rrna	inter	100__2100	5
hsnrna-RNU1-1	human-4V6X-28S	snrna	rrna	inter	0__1300	7
TPM2	human-4V6X-28S	coding	rrna	inter	100__2800	30
